Baq_Solar,Bog_Solar,Cali_Solar,Ctg_Solar,Med_Solar,StM_Solar,Baq_Wind,Bog_Wind,Cali_Wind,Ctg_Wind,Med_Wind,StM_Wind
13.1907,23.3622,19.0923,13.12095,21.57855,13.4337,8.3073,13.40385,9.31845,5.6904,1.7838,27.86115
25.8984,45.069,39.04665,25.1874,46.95135,27.5295,6.06885,23.9511,16.54695,5.15655,5.18205,28.15665
38.91135,63.5997,54.9132,37.2171,67.8555,42.5079,5.3181,32.92845,19.1595,6.4029,12.8136,36.4491
51.1437,75.75765,64.7289,48.2187,82.1574,56.5464,8.9775,44.4183,22.09155,8.72475,16.8768,45.37035
58.0251,81.3225,68.0373,54.906,89.08905,61.58595,13.79685,52.85565,25.70835,12.3306,18.2184,60.07755
58.0872,81.67995,67.1538,56.2239,88.9398,59.47755,23.1609,52.65315,30.31125,19.5009,17.38215,79.2075
51.19155,74.28165,59.58615,51.37455,81.44715,52.4619,41.15625,46.8393,31.1316,31.0758,14.36385,94.52415
40.27485,61.78935,49.0455,40.9737,68.00145,42.573,60.14595,38.86215,29.5881,46.87905,10.27455,102.44745
27.0156,43.6893,38.59545,27.60765,48.3051,30.85605,69.80685,31.40775,28.68855,61.82985,6.33465,105.93675
14.23335,22.16145,23.94075,14.58225,25.1118,17.9769,69.1824,23.5641,26.14155,68.04525,2.17065,105.4761
3.7662,4.96575,6.72555,3.8055,5.71965,5.15445,70.9791,12.00375,16.2165,67.2537,0.58335,102.31635
0,0,0,0,0,0,75.7704,6.5127,8.5554,64.78395,0.23235,101.5632
0,0,0,0,0,0,78.4926,8.0307,5.556,57.41865,0.0624,102.3267
0,0,0,0,0,0,77.58315,8.81565,4.87425,50.5083,0.06465,106.5384
0,0,0,0,0,0,71.805,8.33775,6.45135,46.68705,0.1116,105.3975
0,0,0,0,0,0,64.1877,7.87275,5.90535,42.4086,0.2568,99.8511
0,0,0,0,0,0,57.10695,6.0249,5.94945,37.0947,0.6699,92.8167
0,0,0,0,0,0,49.61775,4.0887,5.65845,31.13745,0.978,89.2644
0,0,0,0,0,0,43.67745,3.9561,5.643,26.25285,0.9486,88.98765
0,0,0,0,0,0,40.2066,4.1598,5.44545,24.16545,0.77625,86.2101
0,0,0,0,0,0,37.1352,5.0202,4.4907,24.00225,0.48735,82.45635
0,0,0,0,0,0,35.9475,5.6754,3.6468,26.1627,0.33615,79.8222
0,0,0,0,0,0,34.99845,6.1926,3.7245,26.68245,0.44445,77.7783
6.93435,6.59595,4.04355,6.33375,5.64225,7.34385,30.5988,5.36775,3.4047,21.60165,0.9831,75.4197
25.1094,23.6013,19.9236,23.46705,22.11675,26.63685,29.68005,6.32175,5.697,19.45125,1.08075,77.7786
46.9176,42.4467,39.70665,43.5765,46.4508,49.7787,24.78525,7.68,11.6706,24.6036,1.40625,76.95855
65.8017,55.7592,55.98,61.99785,67.90725,69.08955,23.3874,6.58605,16.11525,21.9696,3.6078,75.83055
79.21395,65.0505,68.0835,75.0477,82.11825,82.42125,26.8266,6.37665,19.72275,21.74715,5.20815,75.80385
85.64055,70.6011,74.53665,82.6368,88.4247,88.7649,37.7418,7.1544,23.03595,23.28105,5.9466,80.97675
84.86655,65.99115,72.90735,83.4432,87.45405,86.96385,56.96745,6.95865,26.75775,27.5331,5.6319,89.39685
77.63535,62.3445,65.1048,77.48475,78.021,78.6201,79.16055,6.09225,26.69925,35.8176,4.4874,97.5162
64.7658,53.24985,53.70885,64.89495,64.4439,64.74495,96.32835,4.962,24.07545,51.49455,2.93355,103.4847
46.0533,37.5294,36.11325,46.6434,45.8457,46.0494,107.3253,3.4839,20.8263,75.62565,1.4703,108.903
25.569,21.14835,19.56825,26.10435,23.26725,25.0992,113.52045,2.15265,17.0361,100.22475,0.1299,114.38685
6.9012,4.7823,5.26935,7.39575,6.30165,6.43965,110.82225,0.75135,9.38265,111.8844,0.02355,114.51975
0,0,0,0,0,0,109.47345,0.13065,4.89555,114.23595,0.04365,110.5176
0,0,0,0,0,0,112.776,0.0546,3.74745,112.68615,0.16845,109.4754
0,0,0,0,0,0,115.9131,0.08865,2.58165,112.9704,0.8241,109.38105
0,0,0,0,0,0,113.3265,0.17505,2.5428,112.18845,1.9596,106.4853
0,0,0,0,0,0,109.1829,0.3168,2.63415,111.05865,2.59125,103.53255
0,0,0,0,0,0,100.7556,0.441,3.04935,108.7551,2.81925,100.22595
0,0,0,0,0,0,92.50185,0.6264,3.7077,105.97065,2.98695,93.78075
0,0,0,0,0,0,86.65755,1.2438,5.34615,103.87275,1.6917,88.0164
0,0,0,0,0,0,76.61055,2.49825,6.37455,97.23285,0.3555,83.46585
0,0,0,0,0,0,59.19375,2.4408,3.41895,79.3332,0.92475,78.3453
0,0,0,0,0,0,42.7479,1.06635,2.5446,60.4215,1.96545,68.913
0,0,0,0,0,0,31.1907,0.69045,2.51475,47.4351,1.0185,59.26065
7.0509,6.47355,4.1103,5.8749,4.49085,7.2,21.27165,0.89295,5.36085,34.2213,0.324,49.23195
25.1757,23.72955,20.1072,22.5054,18.57825,27.29955,16.1298,5.0766,4.67235,24.35625,0.21255,40.97655
47.08185,47.13705,40.6536,43.34505,34.67835,50.56425,13.2591,11.7972,6.87165,21.384,1.18665,35.5098
66.50235,65.77995,58.63785,62.04435,50.52555,69.56415,15.8631,17.61165,10.0764,18.51615,0.79065,37.1937
79.8345,79.55055,71.89995,75.80235,62.1738,82.2822,22.6842,19.04895,12.31305,17.59455,1.659,42.10785
86.44215,84.8193,75.6192,83.33385,65.0232,88.02585,32.63565,16.04355,14.11065,16.0869,2.6754,49.15695
86.5182,83.4936,71.28555,83.74275,64.48125,87.07665,44.44815,11.4939,14.8113,15.5478,1.85505,55.03725
78.42045,73.91505,61.8351,77.26635,64.02405,76.4577,54.68415,8.0274,10.84035,19.51815,0.79155,54.89355
64.0515,60.2007,50.445,64.1733,56.09565,60.6993,61.8606,5.39505,6.7707,28.50645,0.1623,57.59445
43.92495,40.9596,35.2383,44.7708,42.12,39.2928,67.8078,3.48135,4.95465,41.6964,0.0027,64.9164
23.12745,21.9471,19.1175,25.21185,21.8013,20.14425,72.21795,1.79445,3.68355,57.165,0,67.053
5.7642,4.71585,5.2803,6.85845,4.72125,4.4802,64.7847,0.52785,1.8777,67.65495,0.0006,61.49925
0,0,0,0,0,0,57.969,0.12645,1.37025,75.82305,0.0504,52.7739
0,0,0,0,0,0,60.3804,0.21045,1.1937,83.4495,0.3435,50.76225
0,0,0,0,0,0,65.571,0.5811,1.0131,89.06235,0.9486,52.4184
0,0,0,0,0,0,70.23405,0.9678,0.786,94.2891,1.59825,53.5803
0,0,0,0,0,0,72.99165,1.5753,0.85035,98.38395,1.74165,50.11995
0,0,0,0,0,0,71.3931,1.40295,1.11825,99.5316,1.62345,42.4284
0,0,0,0,0,0,64.5132,0.6654,1.3353,91.5318,2.0475,37.21815
0,0,0,0,0,0,60.47715,0.17295,1.5579,76.9587,2.8188,37.2453
0,0,0,0,0,0,55.6134,0.0417,1.84995,65.00175,4.1397,42.54345
0,0,0,0,0,0,47.10255,0.04485,2.65965,60.9078,4.4373,49.30185
0,0,0,0,0,0,39.2133,0.1137,3.6993,56.5626,2.29965,49.3062
0,0,0,0,0,0,32.81505,0.4701,3.9753,50.127,1.38075,41.1624
6.75165,5.8011,3.9615,5.88135,2.77125,8.34855,16.57935,0.99,4.15155,34.60455,0.1647,21.9816
22.2519,23.53395,20.0148,18.32475,16.99005,27.1104,6.37815,6.32985,4.6911,20.14755,0.0099,10.5012
38.0208,48.6258,40.152,32.8629,42.84135,46.4118,2.27835,13.1592,9.41895,11.34045,0.2124,5.19255
53.4093,68.90685,58.32225,45.7278,62.04525,62.58945,0.90165,13.4277,11.46,5.39355,0.68055,3.4053
62.8716,81.89955,71.40255,52.7307,76.64175,70.39125,0.96075,13.17015,14.9631,2.6589,1.57455,5.19465
67.83285,87.22665,76.0281,55.87065,84.1488,71.56005,2.1387,16.01505,21.9963,0.99315,2.6052,8.23935
66.91275,83.7759,75.4377,55.5384,84.3081,64.55655,4.1625,19.68075,26.4609,0.0795,3.0633,13.4856
58.43805,73.9242,69.0621,51.54435,77.04225,53.59245,9.3321,22.02045,27.21585,0.0027,3.18045,18.47085
43.65135,59.61195,55.0083,43.5954,62.27625,40.9245,17.34945,20.80455,28.5966,0.432,3.24045,21.60165
27.7677,41.83695,39.2229,30.1392,45.6945,25.1019,26.121,18.53715,27.44925,3.6819,2.2128,25.7223
13.3563,21.99465,20.75295,14.9325,25.2516,11.6745,31.1937,16.5774,22.23285,11.27745,0.2949,26.24295
2.9451,4.5522,5.6301,3.9009,6.7824,2.26305,29.16015,9.6495,12.62295,19.02195,0.12975,25.08075
0,0,0,0,0,0,25.749,3.71835,7.58235,25.11795,0.5448,23.1831
0,0,0,0,0,0,22.8912,4.0851,6.4647,27.79425,0.73305,21.70365
0,0,0,0,0,0,21.7773,3.08745,5.03895,29.952,1.55445,20.65635
0,0,0,0,0,0,22.25925,3.47805,6.41985,31.7385,3.2718,19.00455
0,0,0,0,0,0,20.72955,3.435,6.8217,35.09835,2.691,16.95435
0,0,0,0,0,0,19.9833,3.2682,6.8745,41.69745,1.3581,13.7811
0,0,0,0,0,0,22.08345,3.23775,5.25105,52.25925,0.831,10.2855
0,0,0,0,0,0,22.99905,3.5238,4.3029,59.6712,0.99975,8.6655
0,0,0,0,0,0,16.67835,3.92235,3.84075,53.8959,0.81285,6.35205
0,0,0,0,0,0,13.257,5.2737,3.98355,44.09805,1.17105,4.6041
0,0,0,0,0,0,10.80525,6.86895,5.2689,27.8436,1.13835,6.1998
0,0,0,0,0,0,12.36075,7.31835,6.975,17.35185,1.62255,11.2353
3.6156,6.1512,3.89055,3.59565,5.0442,3.83715,11.15955,5.98275,8.23275,14.3622,2.34315,13.22265
13.6221,23.913,19.42755,20.088,22.25385,13.7313,6.41445,12.60885,12.43455,13.5243,1.66485,11.2473
24.05475,44.94945,41.0685,35.67825,43.2174,24.45015,3.8472,19.94655,25.9404,12.53475,5.9736,6.75735
32.4933,62.5308,59.28435,47.78685,62.35635,35.1267,3.08025,26.3055,32.89845,9.29085,8.9553,4.0287
38.91885,74.46075,72.85455,47.4558,76.81335,43.70445,3.0156,34.49655,41.3076,6.07245,10.86375,4.0638
49.23555,80.7834,78.99885,52.97145,85.1226,53.77875,3.33165,40.1544,43.48725,4.40175,12.35235,5.4993
55.04505,81.21135,79.19475,55.65105,85.4577,57.83865,4.19295,40.80585,53.2539,2.61045,11.20185,8.9532
54.01785,74.436,72.45705,51.03105,78.37005,52.4199,7.17945,38.7147,47.75775,1.23,8.6283,13.5027
45.16935,60.81465,60.72795,43.7925,65.0307,42.48945,14.0586,35.4903,45.3675,1.2111,6.51555,17.79555
32.577,41.5161,44.00175,33.02745,44.4657,30.0528,22.83345,31.68285,41.6223,3.9246,3.18015,20.5371
18.29235,22.25775,24.405,19.00065,20.20425,15.51945,26.0271,25.05795,35.23245,11.55375,0.58785,18.0465
4.96725,4.98045,6.4734,5.8836,4.7871,3.59385,22.25655,15.1896,23.9622,21.31305,0.3417,14.0289
0,0,0,0,0,0,20.7924,7.59075,13.56675,29.67885,0.20985,13.3833
0,0,0,0,0,0,19.3455,5.6694,8.8572,30.31095,0.1287,13.82745
0,0,0,0,0,0,17.7234,4.5117,6.84375,26.78715,0.1764,14.5968
0,0,0,0,0,0,18.0774,4.9725,7.24815,25.13175,0.3264,16.91445
0,0,0,0,0,0,18.3753,5.1945,7.8903,24.2265,0.5268,20.11605
0,0,0,0,0,0,17.65935,4.89795,7.54965,23.19675,0.92625,22.66245
0,0,0,0,0,0,16.46685,4.44165,7.7202,20.69505,1.1682,23.5452
0,0,0,0,0,0,15.03315,4.9989,9.18255,19.0023,1.8078,23.2275
0,0,0,0,0,0,13.91625,5.9586,10.22085,17.08815,1.31205,23.4906
0,0,0,0,0,0,12.82185,6.5466,9.98895,14.4354,0.8493,25.3305
0,0,0,0,0,0,11.6988,5.01675,6.963,11.6112,0.37275,24.75645
0,0,0,0,0,0,10.5018,2.80875,4.2351,8.751,0.06045,21.33195
4.99005,6.09735,4.08465,3.51945,4.6959,7.3068,8.6661,1.7118,2.63895,6.19575,0.0075,18.15675
17.0214,24.44775,20.58645,13.0683,20.55735,23.592,4.6509,4.7037,4.12755,4.08585,0.0873,15.4758
28.28775,49.944,41.66385,22.2951,39.5352,39.23415,3.0699,7.57785,8.8014,2.64795,0.98115,11.76915
38.1111,69.6999,59.56215,30.92895,55.11645,51.75915,1.575,8.0829,12.10365,1.62225,0.81315,7.1091
45.12765,80.23455,71.58675,35.7774,68.74395,58.3284,0.3663,8.6646,14.4549,1.0884,0.82125,4.17945
53.0007,83.40885,76.5723,42.70335,74.3949,63.16395,0.31725,8.2053,19.2432,1.1316,1.14045,6.9294
54.9492,80.00595,68.25165,44.4183,74.10285,61.53885,0.17715,5.706,21.05085,1.64415,1.51185,9.29085
52.46235,68.20815,61.93845,41.62395,68.29095,56.46495,0.0135,2.9781,17.6478,3.183,1.3518,11.93025
42.2754,57.2217,47.08995,34.164,57.7377,44.6961,1.20885,1.60395,14.0877,6.19485,0.72615,15.30345
29.8008,41.7417,33.64845,25.9203,39.7815,30.4257,4.58985,0.90345,11.46495,10.3821,0.2127,19.76085
15.20055,21.1917,19.64115,15.6051,21.5691,15.77265,10.5909,0.4827,8.8182,12.51735,0.04755,23.1897
3.6468,4.7913,5.86725,4.1676,4.7499,3.63315,16.8597,0.16455,4.6692,11.46195,0.102,24.9066
0,0,0,0,0,0,20.98635,0.08235,3.0666,9.1632,0.68925,29.0289
0,0,0,0,0,0,19.49745,0.2484,2.92305,6.10995,2.0694,36.86205
0,0,0,0,0,0,17.5701,0.6195,2.9187,4.56465,2.61495,43.1865
0,0,0,0,0,0,17.76075,0.99705,2.6721,6.27255,3.1851,45.0003
0,0,0,0,0,0,18.1002,0.5736,3.1743,12.2241,2.86545,42.90135
0,0,0,0,0,0,16.28055,0.1806,3.47445,19.13415,2.73795,36.45105
0,0,0,0,0,0,12.9078,0.0384,2.4708,19.19565,3.3009,30.1437
0,0,0,0,0,0,12.6342,0.0075,1.33665,11.55975,2.9463,33.64335
0,0,0,0,0,0,13.99905,0.00435,0.5358,6.57255,1.19475,39.3408
0,0,0,0,0,0,17.9241,0.0105,0.38865,6.7356,0.6411,43.58205
0,0,0,0,0,0,24.1659,0.0249,0.618,10.55205,0.40575,47.1441
0,0,0,0,0,0,28.8399,0.1272,1.2828,15.0771,0.20685,51.90855
4.8936,6.63,4.02885,4.059,4.82265,6.3474,27.51,0.49305,1.6737,14.26245,0.4545,58.2486
21.4194,24.8781,20.58675,21.50115,23.5812,23.8941,24.1908,1.1802,1.39515,11.82285,0.4323,56.4351
41.9043,48.94515,39.70275,37.1268,42.11265,45.1917,22.37025,2.4336,2.6226,15.186,0.21705,51.48165
57.4815,68.31435,56.0142,50.12955,52.3575,63.31065,22.35375,3.8223,2.6682,26.1507,0.0837,44.50935
68.67225,80.21895,65.10465,55.87845,60.42075,76.9341,16.99725,4.27005,3.16875,34.23675,0.39255,30.0765
72.84465,83.0499,65.66085,57.6642,65.96475,83.94345,6.1959,3.43485,6.07965,35.6373,1.46445,17.80785
72.9585,73.40385,57.10875,54.6741,69.9945,83.60325,0.77025,2.4426,8.2026,28.9206,2.81355,17.2686
66.6918,63.4749,46.1457,49.2783,66.5991,76.12125,0.05775,2.2716,9.37785,16.84515,3.95475,27.0855
53.3766,49.55595,37.04595,37.95195,55.48725,62.0544,6.19695,2.9055,10.10745,4.58115,1.8126,37.4646
35.586,35.67615,25.4784,25.8477,36.4344,43.3941,14.27205,4.2561,9.9099,0.29625,0.0099,44.33535
18.33525,19.20735,14.17995,13.10985,16.6701,23.3955,26.2602,3.44355,8.10705,0.2844,0,44.9943
4.4427,3.97995,3.3576,3.2019,3.3471,5.55315,29.59125,1.0992,3.2334,1.21125,0,38.2356
0,0,0,0,0,0,29.5734,0.63885,1.4118,4.44285,0.00075,34.6056
0,0,0,0,0,0,30.6177,0.61335,0.79515,9.1632,0.00795,40.518
0,0,0,0,0,0,35.3787,0.67965,0.7176,16.18845,0.0429,48.006
0,0,0,0,0,0,43.24485,1.4169,0.84285,26.52255,0.31245,51.6273
0,0,0,0,0,0,56.44005,1.85775,1.2279,38.88975,0.6024,62.076
0,0,0,0,0,0,68.4411,2.68785,2.0208,50.51505,0.72975,69.55275
0,0,0,0,0,0,78.8025,3.3105,2.93595,60.0771,0.9732,78.93795
0,0,0,0,0,0,79.75245,2.709,3.6621,67.15365,1.2984,84.05475
0,0,0,0,0,0,77.14545,2.03535,4.0836,70.3341,1.19055,91.08825
0,0,0,0,0,0,70.15365,1.30155,3.72675,66.1455,0.58635,88.74555
0,0,0,0,0,0,55.7487,1.1667,2.86455,52.0803,0.3972,77.4549
0,0,0,0,0,0,41.6955,1.137,1.8132,37.30245,0.5895,62.93595
6.3963,4.6467,3.7302,3.09045,2.4861,7.7148,26.1375,0.81855,1.19055,26.5482,1.04415,46.3911
22.314,17.7876,19.6599,13.05675,16.1889,26.67015,15.4725,0.1092,2.1072,17.46705,0.4614,37.29855
37.91715,24.5262,40.05195,23.5062,33.9576,46.3941,8.7648,0.81825,5.80815,11.46,1.95135,25.64715
48.33345,34.73295,57.5352,32.7798,49.37775,62.27355,2.835,5.21265,10.5339,7.87305,2.45925,15.08925
55.00785,49.4352,69.52035,39.15495,64.2516,73.28415,0.51405,16.75515,15.09705,5.3898,2.5695,9.26385
57.5502,53.6169,73.54515,44.40465,75.0174,76.72815,0.1707,32.81385,20.3085,2.29125,4.2249,12.95895
54.32175,58.7847,71.9349,46.4817,73.0005,73.3386,0.5001,43.0035,27.01605,0.2142,6.34095,16.1934
46.65195,52.1331,62.4465,43.71705,59.0994,60.7752,2.31855,38.4831,33.78225,0.00165,7.0941,19.0374
37.4175,40.8225,45.8337,38.8518,40.87815,46.962,8.11035,32.7459,34.11615,0,3.5751,23.841
25.9527,28.04565,30.36495,27.59115,24.2928,28.1889,15.05595,26.46045,33.00585,0,0.25905,27.16545
12.58215,15.4377,14.6658,13.7499,10.7361,12.6054,19.9125,15.84165,25.593,0.17385,0.0018,27.35055
2.89815,2.763,2.781,3.49515,2.0739,2.33685,19.37925,5.706,10.224,4.03155,0.0063,24.64155
0,0,0,0,0,0,18.1458,4.58175,3.8838,7.63125,0.2664,22.5075
0,0,0,0,0,0,20.1564,2.8242,3.53595,11.6727,0.8967,24.44535
0,0,0,0,0,0,24.1029,2.12085,3.32715,17.1642,0.80775,28.6668
0,0,0,0,0,0,28.20555,2.8524,2.94345,20.38005,0.6645,31.70835
0,0,0,0,0,0,29.3874,3.91665,4.9635,17.55585,1.0659,34.94175
0,0,0,0,0,0,31.4694,4.04775,6.7539,16.0002,1.8831,39.2058
0,0,0,0,0,0,35.7621,1.7838,6.774,20.28345,3.25395,44.4654
0,0,0,0,0,0,31.2594,1.47705,6.1332,19.9434,6.15255,45.68535
0,0,0,0,0,0,20.66985,2.12955,5.85345,14.90265,5.82315,37.644
0,0,0,0,0,0,15.14475,2.17875,5.35695,9.91605,3.07695,31.3611
0,0,0,0,0,0,12.4743,2.5404,3.5544,4.06665,1.05285,26.83905
0,0,0,0,0,0,10.0758,2.475,3.15405,0.9552,0.47145,25.11405
2.0325,5.1414,4.10055,1.28475,3.86475,3.20895,7.3671,1.89255,2.89635,0.1233,0.28965,20.976
9.9192,21.8868,20.9994,9.2181,19.9062,12.99735,9.7932,5.46495,7.70655,0.2094,0.9351,20.52405
21.16965,44.20155,42.33855,24.3504,41.1543,25.57005,14.9766,10.36395,15.3978,0.8424,2.71725,23.646
34.23825,61.0146,59.0862,39.20325,61.92795,39.0915,11.50335,12.68145,18.0819,2.7576,4.69665,21.31965
46.12935,70.7841,69.48165,47.6289,76.24935,49.5723,7.8558,17.6838,21.14145,5.4807,6.147,15.4389
52.44795,75.19155,70.37805,50.75055,81.2046,55.91925,3.0558,21.57975,31.5858,8.6607,8.5884,7.33995
52.47945,72.8868,64.87125,51.10845,79.22145,56.7129,1.0938,21.9246,35.34915,10.101,10.0863,5.5329
47.83365,64.389,52.8795,44.8497,72.756,50.2293,0.5688,20.57055,32.96955,9.38955,9.94395,8.3988
37.47315,50.4516,41.4216,37.0512,62.6577,39.0126,0.2172,17.81745,30.17145,6.1959,9.1599,11.3967
24.69465,35.7294,30.74415,26.33895,47.1114,25.06485,1.1196,14.2773,30.13185,2.02965,7.89525,15.73245
12.52125,18.74895,18.66375,13.7019,26.9088,12.5151,3.90915,10.99425,28.75725,0.1587,4.509,20.3664
2.8329,3.873,5.70705,3.8946,6.7296,2.7054,13.1454,5.5941,20.66565,0.0105,1.16805,23.97015
0,0,0,0,0,0,22.8189,2.6004,10.70445,0.34815,1.25025,27.55095
0,0,0,0,0,0,23.5149,1.42365,7.8315,2.68875,1.8918,31.1661
0,0,0,0,0,0,23.37525,0.55095,8.08845,6.50055,2.30685,34.97955
0,0,0,0,0,0,24.4332,0.2784,9.1929,9.6699,1.90335,40.39125
0,0,0,0,0,0,25.1604,0.46185,10.19025,12.3255,2.5869,42.46545
0,0,0,0,0,0,25.1133,1.4592,11.07045,14.25975,3.1707,41.157
0,0,0,0,0,0,26.65545,1.62285,9.7113,16.2831,2.703,38.8701
0,0,0,0,0,0,27.17115,1.90875,7.4109,17.793,2.0805,36.1131
0,0,0,0,0,0,28.39395,1.78665,4.9707,19.2531,1.56165,34.60785
0,0,0,0,0,0,27.26235,1.7295,3.9624,19.77675,1.1466,33.78885
0,0,0,0,0,0,25.5207,1.34055,4.47705,18.9282,1.36245,33.4605
0,0,0,0,0,0,23.83575,1.191,6.41805,17.2842,0.98445,30.40155
4.6071,5.68365,3.96825,2.86755,4.7997,5.86875,20.0694,1.1448,7.46175,14.31915,0.94845,25.23465
17.50065,22.3665,20.84595,13.0542,22.34265,20.4264,14.96565,7.3389,16.2765,9.98235,0.3957,23.9661
31.85865,42.6816,42.89535,25.17015,44.4504,35.85555,10.88355,14.9397,31.85085,8.1087,2.92005,18.4236
45.22665,59.6805,61.917,36.8373,65.1069,50.0757,6.53685,18.58425,34.93425,6.0465,7.51545,12.66375
55.7718,70.0677,74.20245,46.85715,79.09575,60.07305,2.1531,22.92525,31.8297,4.3977,10.86435,6.98655
64.01355,73.48185,78.72255,54.0567,87.66765,66.6285,0.6297,26.65815,28.9548,2.2449,12.48255,7.4208
65.03955,70.38135,75.9879,58.23585,88.16325,66.72405,0.66105,26.2191,24.312,0.38295,11.847,11.766
61.44315,62.03745,68.6502,56.55315,80.997,60.6702,2.2344,22.03455,32.97885,0.0015,10.48395,15.7863
50.868,55.69785,55.8774,49.12575,67.14975,45.25875,9.1698,18.07875,30.9309,0,7.6773,21.86235
33.3084,40.97415,39.99765,37.6335,47.72355,29.96985,26.15205,15.23235,30.045,0.4224,4.03065,28.66245
15.06105,22.212,22.48995,21.9873,24.35925,15.1704,41.6946,13.0479,25.0431,6.7584,0.6213,31.83345
3.15345,4.94685,5.93265,5.8629,6.49485,3.28395,42.5634,8.73765,16.2771,21.8715,0.08235,29.1375
0,0,0,0,0,0,36.11325,7.36545,8.4261,33.88785,0.0951,25.6323
0,0,0,0,0,0,30.46575,10.0476,5.2653,40.0566,0.24405,25.2846
0,0,0,0,0,0,25.0275,8.8494,3.8556,37.9482,1.32885,26.5242
0,0,0,0,0,0,24.198,7.86375,3.7803,39.36495,4.85505,26.64975
0,0,0,0,0,0,21.70605,5.6439,3.82725,38.81595,8.7147,23.70555
0,0,0,0,0,0,19.61655,4.734,4.66125,36.9489,8.5608,21.59715
0,0,0,0,0,0,19.06635,5.5998,6.3969,36.79305,2.45535,19.93245
0,0,0,0,0,0,19.2096,6.90675,8.10615,35.0148,0.12795,18.00495
0,0,0,0,0,0,15.3828,5.10795,6.20625,27.8235,0.09075,14.05605
0,0,0,0,0,0,10.26225,2.4165,4.2393,16.5936,0.2121,10.5765
0,0,0,0,0,0,6.56055,1.7442,5.2821,8.5425,0.15795,10.55235
0,0,0,0,0,0,4.6962,2.7678,7.47705,5.20575,0.08835,11.74395
4.6554,6.52725,3.8502,2.61105,4.8204,6.8691,4.3023,3.73065,8.77365,3.86325,0.0948,10.97895
16.5,24.9462,20.73795,11.64,21.46125,21.7647,4.4457,13.0212,12.26955,2.62425,0.08055,9.73215
30.6792,46.70925,42.86655,23.0271,42.8934,36.28245,4.01745,25.39395,25.7676,1.8537,0.4785,6.4347
44.7903,63.7377,63.34905,36.4854,61.13895,49.9581,2.5416,34.9293,27.9246,1.39695,2.41455,3.75465
56.84295,75.83385,76.0944,49.17165,73.9956,59.40195,1.33455,42.88905,29.81475,0.45795,3.663,2.0298
63.2736,82.37925,81.95985,55.58805,81.86145,61.7955,0.3921,45.3714,26.3409,0.11235,3.73065,1.86885
63.24945,80.5098,81.16605,57.5079,80.98575,57.61185,0.03345,42.57645,34.7778,0.90885,4.36125,2.17425
59.1294,70.60095,71.9493,55.44285,72.93195,49.16715,0.13905,36.1077,32.97555,3.9012,4.905,3.7332
46.359,56.9265,58.1214,46.57815,56.90475,37.82355,2.1219,29.8503,31.71045,10.33785,4.1457,7.2087
31.0818,40.29615,41.43255,31.98615,36.88575,23.8335,6.7707,25.5027,29.37555,20.6928,1.9467,8.6655
16.09035,21.2685,24.3768,16.9452,18.6591,12.97845,12.39045,20.9523,25.25955,30.2364,0.12525,8.1906
4.21305,4.61415,6.46155,4.296,2.96025,2.68875,12.7974,12.67665,16.7337,31.50075,0.0219,8.38755
0,0,0,0,0,0,10.10745,6.86355,7.20495,27.58995,0.16815,7.5591
0,0,0,0,0,0,7.2603,7.57455,3.46365,21.7395,0.64035,5.5239
0,0,0,0,0,0,5.4972,6.19515,2.6928,17.3529,0.92085,3.57285
0,0,0,0,0,0,6.7263,4.37475,2.2509,13.25325,0.50985,2.1981
0,0,0,0,0,0,8.6706,2.55195,1.66905,8.1327,0.28485,1.76715
0,0,0,0,0,0,7.4601,1.13715,1.33155,4.1247,1.06995,2.46225
0,0,0,0,0,0,5.2734,0.37395,0.9735,1.6128,2.88825,3.8427
0,0,0,0,0,0,3.9042,0.1416,0.6954,0.39375,2.1612,5.28585
0,0,0,0,0,0,1.85565,0.15075,0.65655,0.0123,2.2035,4.54935
0,0,0,0,0,0,0.6837,0.30495,0.7956,0,1.1553,1.87785
0,0,0,0,0,0,0.89415,0.5844,1.0686,0.0207,0.46005,0.57375
0,0,0,0,0,0,2.44065,1.1007,1.39545,0.85305,0.15945,0.5496
1.9833,5.976,3.59445,1.87185,4.80615,1.8039,2.5482,1.62525,1.59195,2.172,0.01935,0.46905
11.5383,25.88205,20.53335,10.14255,23.31135,9.77445,1.4877,6.3186,2.1216,0.9162,0.0072,0.31545
35.0628,50.67885,41.5158,22.98555,46.4169,25.84665,0.2835,14.10495,6.4062,0.28155,0.0909,0.03105
56.40195,69.95535,60.93315,35.241,65.45865,52.1628,0.03675,18.3834,11.5281,0.33105,0.4524,0.00015
77.2608,81.933,73.41285,49.1865,78.9201,73.48335,0.0123,24.97725,18.98505,0.1293,1.79895,0
84.9612,86.58225,79.66065,57.8037,86.10195,83.11455,0.00015,32.12295,27.9777,0.02415,3.7752,0.06705
83.87475,84.0855,79.587,60.2661,84.5295,78.1887,0.01245,34.40265,36.10935,0.00015,5.5773,0.88185
75.7194,74.5194,73.73535,55.60275,76.58115,68.38095,1.9437,31.6218,38.28915,0.00675,7.1958,3.04485
61.6776,61.64595,62.5569,46.9653,64.1643,52.5087,6.59175,27.1311,36.3366,0.58875,7.4721,4.68885
42.6468,42.8169,44.33595,31.8768,46.7259,36.4212,13.3842,22.99455,33.3591,5.42775,5.1654,5.17185
